Wall time,Step,Value
1776168998.569497,1670,2038.75
1776169098.9058125,1675,19115.310546875
1776169193.8933644,1680,1297.5699462890625
1776169292.603783,1685,1273.6800537109375
1776169396.516354,1690,17774.0
1776169492.9238315,1695,1434.1400146484375
1776169591.637435,1700,736.1799926757812
1776169691.8321197,1705,3045.6298828125
1776169796.4578748,1710,10703.4599609375
1776169891.4718747,1715,1076.97998046875
1776169990.0272174,1720,613.3400268554688
1776170093.514796,1725,554.8099975585938
1776170189.5747666,1730,5938.97998046875
1776170285.9906378,1735,2985.489990234375
1776170385.0868437,1740,7638.35009765625
1776170489.154847,1745,621.77001953125
1776170584.5546887,1750,1138.6500244140625
1776170680.9071326,1755,1136.3299560546875
1776170781.0272956,1760,691.9199829101562
1776170881.5990715,1765,8040.47021484375
1776170975.9787536,1770,5225.56982421875
1776171073.712832,1775,10540.1796875
1776171177.3719387,1780,1184.530029296875
1776171276.784404,1785,921.25
1776171369.2545524,1790,6013.47998046875
1776171470.2609203,1795,5442.169921875
1776171572.6418164,1800,11166.1396484375
1776171668.6005855,1805,480.2699890136719
1776171765.0627506,1810,5727.39013671875
1776171865.59448,1815,4513.31005859375
1776171966.9185438,1820,605.989990234375
1776172061.27328,1825,16472.41015625
1776172158.1217303,1830,16245.759765625
1776172261.1223633,1835,322.8800048828125
1776172358.8876452,1840,14245.490234375
1776172453.9577746,1845,622.6099853515625
1776172552.585678,1850,1147.8900146484375
1776172656.1151812,1855,1074.3199462890625
1776172751.8426175,1860,1247.25
1776172850.0212748,1865,3552.2900390625
1776172951.860209,1870,1359.3199462890625
1776173052.5729024,1875,3331.0400390625
1776173147.3930678,1880,7713.85986328125
1776173246.3088307,1885,580.02001953125
1776173348.800586,1890,733.010009765625
1776173446.3061864,1895,2456.18994140625
1776173544.1824348,1900,668.6199951171875
1776173643.9027042,1905,6035.18017578125
1776173745.1205335,1910,12683.75
1776173840.02357,1915,9822.2197265625
1776173936.5429878,1920,11779.0498046875
1776174039.9987352,1925,1807.47998046875
1776174139.0435193,1930,4828.7099609375
1776174234.915017,1935,501.7699890136719
1776174334.2305908,1940,2597.159912109375
1776174437.1277654,1945,14742.0400390625
1776174533.26673,1950,505.2200012207031
1776174632.5376005,1955,1425.4200439453125
1776174734.2250154,1960,10943.4501953125
1776174837.465039,1965,15683.7197265625
1776174931.6700504,1970,19915.849609375
1776175027.772097,1975,24090.44921875
1776175131.332456,1980,14127.4697265625
1776175229.746854,1985,5885.47998046875
