test_case,bucket,num_agents,map_file,completed,steps,max_steps,error
random-64-64-20-even-1_bucket_1,1,10,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_bucket_18,18,10,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_bucket_11,11,10,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_bucket_2,2,10,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_bucket_6,6,10,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_bucket_14,14,10,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_bucket_21,21,10,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_bucket_4,4,10,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_bucket_7,7,10,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_bucket_13,13,10,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_bucket_0,0,10,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_bucket_16,16,10,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_bucket_3,3,10,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_bucket_12,12,10,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_bucket_15,15,10,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_bucket_19,19,10,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_bucket_5,5,10,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_bucket_9,9,10,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_bucket_8,8,10,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_bucket_17,17,10,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_bucket_20,20,10,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_bucket_10,10,10,random-64-64-20.map,False,5000,5000,
room-32-32-4-even-1_bucket_9,9,10,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_bucket_8,8,10,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_bucket_2,2,10,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_bucket_5,5,10,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_bucket_10,10,10,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_bucket_1,1,10,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_bucket_0,0,10,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_bucket_11,11,10,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_bucket_3,3,10,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_bucket_4,4,10,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_bucket_6,6,10,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_bucket_7,7,10,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_bucket_12,12,10,room-32-32-4.map,False,5000,5000,
room-64-64-16-even-1_bucket_23,23,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_28,28,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_17,17,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_37,37,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_2,2,10,room-64-64-16.map,True,279,5000,
room-64-64-16-even-1_bucket_5,5,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_19,19,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_7,7,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_24,24,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_38,38,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_39,39,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_16,16,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_14,14,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_4,4,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_15,15,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_34,34,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_21,21,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_20,20,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_26,26,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_18,18,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_12,12,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_27,27,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_22,22,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_29,29,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_32,32,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_13,13,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_31,31,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_1,1,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_10,10,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_35,35,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_30,30,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_8,8,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_11,11,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_25,25,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_0,0,10,room-64-64-16.map,True,61,5000,
room-64-64-16-even-1_bucket_6,6,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_36,36,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_33,33,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_3,3,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_bucket_9,9,10,room-64-64-16.map,False,5000,5000,
room-64-64-8-even-1_bucket_17,17,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_bucket_16,16,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_bucket_18,18,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_bucket_11,11,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_bucket_3,3,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_bucket_9,9,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_bucket_8,8,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_bucket_24,24,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_bucket_19,19,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_bucket_25,25,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_bucket_30,30,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_bucket_1,1,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_bucket_27,27,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_bucket_15,15,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_bucket_6,6,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_bucket_14,14,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_bucket_29,29,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_bucket_0,0,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_bucket_20,20,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_bucket_2,2,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_bucket_10,10,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_bucket_4,4,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_bucket_13,13,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_bucket_23,23,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_bucket_21,21,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_bucket_12,12,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_bucket_28,28,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_bucket_7,7,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_bucket_26,26,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_bucket_5,5,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_bucket_22,22,10,room-64-64-8.map,False,5000,5000,
w_woundedcoast-even-1_bucket_92,92,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_64,64,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_118,118,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_147,147,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_89,89,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_58,58,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_116,116,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_30,30,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_96,96,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_125,125,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_112,112,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_167,167,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_183,183,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_33,33,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_27,27,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_102,102,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_73,73,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_81,81,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_90,90,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_21,21,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_79,79,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_174,174,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_193,193,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_98,98,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_173,173,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_57,57,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_99,99,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_191,191,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_180,180,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_155,155,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_104,104,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_1,1,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_164,164,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_82,82,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_120,120,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_133,133,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_184,184,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_188,188,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_48,48,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_171,171,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_145,145,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_24,24,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_111,111,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_189,189,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_3,3,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_5,5,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_23,23,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_150,150,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_53,53,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_86,86,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_136,136,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_25,25,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_77,77,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_28,28,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_127,127,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_41,41,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_29,29,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_100,100,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_70,70,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_154,154,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_109,109,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_170,170,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_93,93,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_0,0,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_43,43,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_148,148,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_103,103,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_66,66,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_139,139,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_55,55,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_141,141,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_134,134,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_130,130,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_142,142,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_194,194,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_47,47,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_9,9,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_38,38,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_186,186,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_123,123,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_60,60,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_7,7,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_126,126,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_151,151,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_153,153,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_144,144,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_161,161,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_91,91,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_65,65,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_172,172,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_42,42,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_115,115,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_76,76,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_35,35,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_182,182,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_195,195,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_128,128,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_176,176,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_169,169,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_45,45,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_2,2,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_114,114,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_26,26,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_62,62,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_192,192,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_160,160,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_51,51,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_119,119,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_20,20,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_17,17,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_166,166,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_131,131,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_78,78,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_124,124,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_71,71,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_146,146,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_31,31,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_13,13,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_18,18,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_11,11,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_22,22,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_67,67,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_152,152,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_95,95,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_69,69,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_165,165,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_113,113,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_61,61,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_14,14,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_179,179,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_40,40,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_187,187,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_37,37,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_106,106,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_97,97,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_159,159,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_12,12,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_32,32,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_110,110,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_49,49,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_138,138,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_156,156,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_157,157,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_163,163,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_75,75,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_140,140,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_36,36,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_132,132,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_135,135,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_8,8,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_16,16,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_6,6,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_80,80,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_117,117,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_107,107,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_105,105,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_72,72,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_149,149,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_56,56,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_108,108,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_162,162,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_175,175,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_101,101,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_15,15,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_10,10,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_185,185,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_158,158,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_85,85,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_44,44,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_178,178,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_190,190,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_181,181,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_19,19,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_122,122,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_68,68,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_129,129,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_52,52,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_63,63,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_54,54,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_74,74,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_88,88,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_137,137,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_39,39,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_196,196,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_4,4,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_87,87,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_94,94,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_121,121,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_84,84,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_168,168,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_177,177,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_46,46,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_83,83,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_34,34,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_59,59,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_50,50,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_bucket_143,143,10,w_woundedcoast.map,False,5000,5000,
warehouse-10-20-10-2-1-even-1_bucket_23,23,10,warehouse-10-20-10-2-1.map,False,5000,5000,
warehouse-10-20-10-2-1-even-1_bucket_28,28,10,warehouse-10-20-10-2-1.map,True,1809,5000,
warehouse-10-20-10-2-1-even-1_bucket_17,17,10,warehouse-10-20-10-2-1.map,True,3448,5000,
warehouse-10-20-10-2-1-even-1_bucket_37,37,10,warehouse-10-20-10-2-1.map,True,2549,5000,
warehouse-10-20-10-2-1-even-1_bucket_2,2,10,warehouse-10-20-10-2-1.map,True,183,5000,
warehouse-10-20-10-2-1-even-1_bucket_5,5,10,warehouse-10-20-10-2-1.map,True,1001,5000,
warehouse-10-20-10-2-1-even-1_bucket_19,19,10,warehouse-10-20-10-2-1.map,False,5000,5000,
warehouse-10-20-10-2-1-even-1_bucket_42,42,10,warehouse-10-20-10-2-1.map,True,2482,5000,
warehouse-10-20-10-2-1-even-1_bucket_7,7,10,warehouse-10-20-10-2-1.map,False,5000,5000,
warehouse-10-20-10-2-1-even-1_bucket_24,24,10,warehouse-10-20-10-2-1.map,True,3416,5000,
warehouse-10-20-10-2-1-even-1_bucket_38,38,10,warehouse-10-20-10-2-1.map,False,5000,5000,
warehouse-10-20-10-2-1-even-1_bucket_39,39,10,warehouse-10-20-10-2-1.map,False,5000,5000,
warehouse-10-20-10-2-1-even-1_bucket_16,16,10,warehouse-10-20-10-2-1.map,False,5000,5000,
warehouse-10-20-10-2-1-even-1_bucket_14,14,10,warehouse-10-20-10-2-1.map,False,5000,5000,
warehouse-10-20-10-2-1-even-1_bucket_4,4,10,warehouse-10-20-10-2-1.map,True,1550,5000,
warehouse-10-20-10-2-1-even-1_bucket_15,15,10,warehouse-10-20-10-2-1.map,True,2584,5000,
warehouse-10-20-10-2-1-even-1_bucket_41,41,10,warehouse-10-20-10-2-1.map,True,2493,5000,
warehouse-10-20-10-2-1-even-1_bucket_34,34,10,warehouse-10-20-10-2-1.map,False,5000,5000,
warehouse-10-20-10-2-1-even-1_bucket_21,21,10,warehouse-10-20-10-2-1.map,False,5000,5000,
warehouse-10-20-10-2-1-even-1_bucket_20,20,10,warehouse-10-20-10-2-1.map,False,5000,5000,
warehouse-10-20-10-2-1-even-1_bucket_26,26,10,warehouse-10-20-10-2-1.map,True,4691,5000,
