test_case,sampled_agents,replicate,num_agents,map_file,completed,steps,max_steps,error
room-64-64-16-even-1_n20_run03,20,3,20,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n20_run04,20,4,20,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n20_run05,20,5,20,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n20_run06,20,6,20,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n20_run07,20,7,20,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n20_run08,20,8,20,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n20_run09,20,9,20,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n20_run10,20,10,20,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n25_run01,25,1,25,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n25_run02,25,2,25,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n25_run03,25,3,25,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n25_run04,25,4,25,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n25_run05,25,5,25,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n25_run06,25,6,25,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n25_run07,25,7,25,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n25_run08,25,8,25,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n25_run09,25,9,25,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n25_run10,25,10,25,room-64-64-16.map,False,5000,5000,
room-64-64-8-even-1_n5_run01,5,1,5,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n5_run02,5,2,5,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n5_run03,5,3,5,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n5_run04,5,4,5,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n5_run05,5,5,5,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n5_run06,5,6,5,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n5_run07,5,7,5,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n5_run08,5,8,5,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n5_run09,5,9,5,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n5_run10,5,10,5,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n10_run01,10,1,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n10_run02,10,2,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n10_run03,10,3,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n10_run04,10,4,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n10_run05,10,5,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n10_run06,10,6,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n10_run07,10,7,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n10_run08,10,8,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n10_run09,10,9,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n10_run10,10,10,10,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n15_run01,15,1,15,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n15_run02,15,2,15,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n15_run03,15,3,15,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n15_run04,15,4,15,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n15_run05,15,5,15,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n15_run06,15,6,15,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n15_run07,15,7,15,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n15_run08,15,8,15,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n15_run09,15,9,15,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n15_run10,15,10,15,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n20_run01,20,1,20,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n20_run02,20,2,20,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n20_run03,20,3,20,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n20_run04,20,4,20,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n20_run05,20,5,20,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n20_run06,20,6,20,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n20_run07,20,7,20,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n20_run08,20,8,20,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n20_run09,20,9,20,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n20_run10,20,10,20,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n25_run01,25,1,25,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n25_run02,25,2,25,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n25_run03,25,3,25,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n25_run04,25,4,25,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n25_run05,25,5,25,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n25_run06,25,6,25,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n25_run07,25,7,25,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n25_run08,25,8,25,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n25_run09,25,9,25,room-64-64-8.map,False,5000,5000,
room-64-64-8-even-1_n25_run10,25,10,25,room-64-64-8.map,False,5000,5000,
w_woundedcoast-even-1_n5_run01,5,1,5,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n5_run02,5,2,5,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n5_run03,5,3,5,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n5_run04,5,4,5,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n5_run05,5,5,5,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n5_run06,5,6,5,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n5_run07,5,7,5,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n5_run08,5,8,5,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n5_run09,5,9,5,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n5_run10,5,10,5,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n10_run01,10,1,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n10_run02,10,2,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n10_run03,10,3,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n10_run04,10,4,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n10_run05,10,5,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n10_run06,10,6,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n10_run07,10,7,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n10_run08,10,8,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n10_run09,10,9,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n10_run10,10,10,10,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n15_run01,15,1,15,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n15_run02,15,2,15,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n15_run03,15,3,15,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n15_run04,15,4,15,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n15_run05,15,5,15,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n15_run06,15,6,15,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n15_run07,15,7,15,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n15_run08,15,8,15,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n15_run09,15,9,15,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n15_run10,15,10,15,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n20_run01,20,1,20,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n20_run02,20,2,20,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n20_run03,20,3,20,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n20_run04,20,4,20,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n20_run05,20,5,20,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n20_run06,20,6,20,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n20_run07,20,7,20,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n20_run08,20,8,20,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n20_run09,20,9,20,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n20_run10,20,10,20,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n25_run01,25,1,25,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n25_run02,25,2,25,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n25_run03,25,3,25,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n25_run04,25,4,25,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n25_run05,25,5,25,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n25_run06,25,6,25,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n25_run07,25,7,25,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n25_run08,25,8,25,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n25_run09,25,9,25,w_woundedcoast.map,False,5000,5000,
w_woundedcoast-even-1_n25_run10,25,10,25,w_woundedcoast.map,False,5000,5000,
warehouse-10-20-10-2-1-even-1_n5_run01,5,1,5,warehouse-10-20-10-2-1.map,True,497,5000,
warehouse-10-20-10-2-1-even-1_n5_run02,5,2,5,warehouse-10-20-10-2-1.map,True,233,5000,
warehouse-10-20-10-2-1-even-1_n5_run03,5,3,5,warehouse-10-20-10-2-1.map,True,422,5000,
warehouse-10-20-10-2-1-even-1_n5_run04,5,4,5,warehouse-10-20-10-2-1.map,True,652,5000,
warehouse-10-20-10-2-1-even-1_n5_run05,5,5,5,warehouse-10-20-10-2-1.map,True,893,5000,
warehouse-10-20-10-2-1-even-1_n5_run06,5,6,5,warehouse-10-20-10-2-1.map,True,667,5000,
warehouse-10-20-10-2-1-even-1_n5_run07,5,7,5,warehouse-10-20-10-2-1.map,True,935,5000,
warehouse-10-20-10-2-1-even-1_n5_run08,5,8,5,warehouse-10-20-10-2-1.map,True,1037,5000,
warehouse-10-20-10-2-1-even-1_n5_run09,5,9,5,warehouse-10-20-10-2-1.map,True,930,5000,
warehouse-10-20-10-2-1-even-1_n5_run10,5,10,5,warehouse-10-20-10-2-1.map,True,632,5000,
warehouse-10-20-10-2-1-even-1_n10_run01,10,1,10,warehouse-10-20-10-2-1.map,True,972,5000,
warehouse-10-20-10-2-1-even-1_n10_run02,10,2,10,warehouse-10-20-10-2-1.map,True,1010,5000,
warehouse-10-20-10-2-1-even-1_n10_run03,10,3,10,warehouse-10-20-10-2-1.map,True,482,5000,
warehouse-10-20-10-2-1-even-1_n10_run04,10,4,10,warehouse-10-20-10-2-1.map,True,1000,5000,
warehouse-10-20-10-2-1-even-1_n10_run05,10,5,10,warehouse-10-20-10-2-1.map,True,1079,5000,
warehouse-10-20-10-2-1-even-1_n10_run06,10,6,10,warehouse-10-20-10-2-1.map,True,643,5000,
warehouse-10-20-10-2-1-even-1_n10_run07,10,7,10,warehouse-10-20-10-2-1.map,True,682,5000,
warehouse-10-20-10-2-1-even-1_n10_run08,10,8,10,warehouse-10-20-10-2-1.map,True,705,5000,
warehouse-10-20-10-2-1-even-1_n10_run09,10,9,10,warehouse-10-20-10-2-1.map,True,1251,5000,
warehouse-10-20-10-2-1-even-1_n10_run10,10,10,10,warehouse-10-20-10-2-1.map,True,827,5000,
warehouse-10-20-10-2-1-even-1_n15_run01,15,1,15,warehouse-10-20-10-2-1.map,True,1107,5000,
warehouse-10-20-10-2-1-even-1_n15_run02,15,2,15,warehouse-10-20-10-2-1.map,True,991,5000,
warehouse-10-20-10-2-1-even-1_n15_run03,15,3,15,warehouse-10-20-10-2-1.map,True,1448,5000,
warehouse-10-20-10-2-1-even-1_n15_run04,15,4,15,warehouse-10-20-10-2-1.map,True,1032,5000,
warehouse-10-20-10-2-1-even-1_n15_run05,15,5,15,warehouse-10-20-10-2-1.map,True,1300,5000,
warehouse-10-20-10-2-1-even-1_n15_run06,15,6,15,warehouse-10-20-10-2-1.map,True,746,5000,
warehouse-10-20-10-2-1-even-1_n15_run07,15,7,15,warehouse-10-20-10-2-1.map,True,1715,5000,
warehouse-10-20-10-2-1-even-1_n15_run08,15,8,15,warehouse-10-20-10-2-1.map,True,1327,5000,
warehouse-10-20-10-2-1-even-1_n15_run09,15,9,15,warehouse-10-20-10-2-1.map,True,741,5000,
warehouse-10-20-10-2-1-even-1_n15_run10,15,10,15,warehouse-10-20-10-2-1.map,True,1002,5000,
warehouse-10-20-10-2-1-even-1_n20_run01,20,1,20,warehouse-10-20-10-2-1.map,True,1219,5000,
warehouse-10-20-10-2-1-even-1_n20_run02,20,2,20,warehouse-10-20-10-2-1.map,True,950,5000,
warehouse-10-20-10-2-1-even-1_n20_run03,20,3,20,warehouse-10-20-10-2-1.map,True,1281,5000,
warehouse-10-20-10-2-1-even-1_n20_run04,20,4,20,warehouse-10-20-10-2-1.map,True,1617,5000,
warehouse-10-20-10-2-1-even-1_n20_run05,20,5,20,warehouse-10-20-10-2-1.map,True,1094,5000,
warehouse-10-20-10-2-1-even-1_n20_run06,20,6,20,warehouse-10-20-10-2-1.map,True,983,5000,
warehouse-10-20-10-2-1-even-1_n20_run07,20,7,20,warehouse-10-20-10-2-1.map,True,1172,5000,
warehouse-10-20-10-2-1-even-1_n20_run08,20,8,20,warehouse-10-20-10-2-1.map,True,1343,5000,
warehouse-10-20-10-2-1-even-1_n20_run09,20,9,20,warehouse-10-20-10-2-1.map,True,969,5000,
warehouse-10-20-10-2-1-even-1_n20_run10,20,10,20,warehouse-10-20-10-2-1.map,True,1353,5000,
warehouse-10-20-10-2-1-even-1_n25_run01,25,1,25,warehouse-10-20-10-2-1.map,True,907,5000,
warehouse-10-20-10-2-1-even-1_n25_run02,25,2,25,warehouse-10-20-10-2-1.map,True,1086,5000,
warehouse-10-20-10-2-1-even-1_n25_run03,25,3,25,warehouse-10-20-10-2-1.map,True,763,5000,
warehouse-10-20-10-2-1-even-1_n25_run04,25,4,25,warehouse-10-20-10-2-1.map,True,718,5000,
warehouse-10-20-10-2-1-even-1_n25_run05,25,5,25,warehouse-10-20-10-2-1.map,True,1505,5000,
warehouse-10-20-10-2-1-even-1_n25_run06,25,6,25,warehouse-10-20-10-2-1.map,True,920,5000,
warehouse-10-20-10-2-1-even-1_n25_run07,25,7,25,warehouse-10-20-10-2-1.map,True,852,5000,
warehouse-10-20-10-2-1-even-1_n25_run08,25,8,25,warehouse-10-20-10-2-1.map,True,819,5000,
warehouse-10-20-10-2-1-even-1_n25_run09,25,9,25,warehouse-10-20-10-2-1.map,True,1311,5000,
warehouse-10-20-10-2-1-even-1_n25_run10,25,10,25,warehouse-10-20-10-2-1.map,True,847,5000,
warehouse-10-20-10-2-2-even-1_n5_run01,5,1,5,warehouse-10-20-10-2-2.map,True,573,5000,
warehouse-10-20-10-2-2-even-1_n5_run02,5,2,5,warehouse-10-20-10-2-2.map,True,621,5000,
warehouse-10-20-10-2-2-even-1_n5_run03,5,3,5,warehouse-10-20-10-2-2.map,True,660,5000,
warehouse-10-20-10-2-2-even-1_n5_run04,5,4,5,warehouse-10-20-10-2-2.map,True,395,5000,
warehouse-10-20-10-2-2-even-1_n5_run05,5,5,5,warehouse-10-20-10-2-2.map,True,539,5000,
warehouse-10-20-10-2-2-even-1_n5_run06,5,6,5,warehouse-10-20-10-2-2.map,True,550,5000,
warehouse-10-20-10-2-2-even-1_n5_run07,5,7,5,warehouse-10-20-10-2-2.map,True,566,5000,
warehouse-10-20-10-2-2-even-1_n5_run08,5,8,5,warehouse-10-20-10-2-2.map,True,1018,5000,
warehouse-10-20-10-2-2-even-1_n5_run09,5,9,5,warehouse-10-20-10-2-2.map,True,546,5000,
warehouse-10-20-10-2-2-even-1_n5_run10,5,10,5,warehouse-10-20-10-2-2.map,True,608,5000,
warehouse-10-20-10-2-2-even-1_n10_run01,10,1,10,warehouse-10-20-10-2-2.map,True,568,5000,
warehouse-10-20-10-2-2-even-1_n10_run02,10,2,10,warehouse-10-20-10-2-2.map,True,808,5000,
warehouse-10-20-10-2-2-even-1_n10_run03,10,3,10,warehouse-10-20-10-2-2.map,True,671,5000,
warehouse-10-20-10-2-2-even-1_n10_run04,10,4,10,warehouse-10-20-10-2-2.map,True,567,5000,
warehouse-10-20-10-2-2-even-1_n10_run05,10,5,10,warehouse-10-20-10-2-2.map,True,792,5000,
warehouse-10-20-10-2-2-even-1_n10_run06,10,6,10,warehouse-10-20-10-2-2.map,True,731,5000,
warehouse-10-20-10-2-2-even-1_n10_run07,10,7,10,warehouse-10-20-10-2-2.map,True,813,5000,
warehouse-10-20-10-2-2-even-1_n10_run08,10,8,10,warehouse-10-20-10-2-2.map,True,1059,5000,
warehouse-10-20-10-2-2-even-1_n10_run09,10,9,10,warehouse-10-20-10-2-2.map,True,1024,5000,
warehouse-10-20-10-2-2-even-1_n10_run10,10,10,10,warehouse-10-20-10-2-2.map,True,702,5000,
warehouse-10-20-10-2-2-even-1_n15_run01,15,1,15,warehouse-10-20-10-2-2.map,True,713,5000,
warehouse-10-20-10-2-2-even-1_n15_run02,15,2,15,warehouse-10-20-10-2-2.map,True,1042,5000,
warehouse-10-20-10-2-2-even-1_n15_run03,15,3,15,warehouse-10-20-10-2-2.map,True,1007,5000,
warehouse-10-20-10-2-2-even-1_n15_run04,15,4,15,warehouse-10-20-10-2-2.map,True,1117,5000,
warehouse-10-20-10-2-2-even-1_n15_run05,15,5,15,warehouse-10-20-10-2-2.map,True,712,5000,
warehouse-10-20-10-2-2-even-1_n15_run06,15,6,15,warehouse-10-20-10-2-2.map,True,675,5000,
warehouse-10-20-10-2-2-even-1_n15_run07,15,7,15,warehouse-10-20-10-2-2.map,True,1090,5000,
warehouse-10-20-10-2-2-even-1_n15_run08,15,8,15,warehouse-10-20-10-2-2.map,True,888,5000,
warehouse-10-20-10-2-2-even-1_n15_run09,15,9,15,warehouse-10-20-10-2-2.map,True,788,5000,
warehouse-10-20-10-2-2-even-1_n15_run10,15,10,15,warehouse-10-20-10-2-2.map,True,1447,5000,
warehouse-10-20-10-2-2-even-1_n20_run01,20,1,20,warehouse-10-20-10-2-2.map,True,1083,5000,
warehouse-10-20-10-2-2-even-1_n20_run02,20,2,20,warehouse-10-20-10-2-2.map,True,867,5000,
warehouse-10-20-10-2-2-even-1_n20_run03,20,3,20,warehouse-10-20-10-2-2.map,True,890,5000,
warehouse-10-20-10-2-2-even-1_n20_run04,20,4,20,warehouse-10-20-10-2-2.map,True,1001,5000,
warehouse-10-20-10-2-2-even-1_n20_run05,20,5,20,warehouse-10-20-10-2-2.map,True,765,5000,
warehouse-10-20-10-2-2-even-1_n20_run06,20,6,20,warehouse-10-20-10-2-2.map,True,783,5000,
warehouse-10-20-10-2-2-even-1_n20_run07,20,7,20,warehouse-10-20-10-2-2.map,True,1014,5000,
warehouse-10-20-10-2-2-even-1_n20_run08,20,8,20,warehouse-10-20-10-2-2.map,True,882,5000,
warehouse-10-20-10-2-2-even-1_n20_run09,20,9,20,warehouse-10-20-10-2-2.map,True,783,5000,
warehouse-10-20-10-2-2-even-1_n20_run10,20,10,20,warehouse-10-20-10-2-2.map,True,1280,5000,
warehouse-10-20-10-2-2-even-1_n25_run01,25,1,25,warehouse-10-20-10-2-2.map,True,888,5000,
warehouse-10-20-10-2-2-even-1_n25_run02,25,2,25,warehouse-10-20-10-2-2.map,True,593,5000,
warehouse-10-20-10-2-2-even-1_n25_run03,25,3,25,warehouse-10-20-10-2-2.map,True,1174,5000,
warehouse-10-20-10-2-2-even-1_n25_run04,25,4,25,warehouse-10-20-10-2-2.map,True,1142,5000,
warehouse-10-20-10-2-2-even-1_n25_run05,25,5,25,warehouse-10-20-10-2-2.map,True,725,5000,
warehouse-10-20-10-2-2-even-1_n25_run06,25,6,25,warehouse-10-20-10-2-2.map,True,1375,5000,
warehouse-10-20-10-2-2-even-1_n25_run07,25,7,25,warehouse-10-20-10-2-2.map,True,815,5000,
warehouse-10-20-10-2-2-even-1_n25_run08,25,8,25,warehouse-10-20-10-2-2.map,True,601,5000,
warehouse-10-20-10-2-2-even-1_n25_run09,25,9,25,warehouse-10-20-10-2-2.map,True,1250,5000,
warehouse-10-20-10-2-2-even-1_n25_run10,25,10,25,warehouse-10-20-10-2-2.map,True,860,5000,
warehouse-20-40-10-2-1-even-1_n5_run01,5,1,5,warehouse-20-40-10-2-1.map,True,1377,5000,
warehouse-20-40-10-2-1-even-1_n5_run02,5,2,5,warehouse-20-40-10-2-1.map,True,2235,5000,
warehouse-20-40-10-2-1-even-1_n5_run03,5,3,5,warehouse-20-40-10-2-1.map,True,1704,5000,
warehouse-20-40-10-2-1-even-1_n5_run04,5,4,5,warehouse-20-40-10-2-1.map,True,1032,5000,
warehouse-20-40-10-2-1-even-1_n5_run05,5,5,5,warehouse-20-40-10-2-1.map,True,1804,5000,
warehouse-20-40-10-2-1-even-1_n5_run06,5,6,5,warehouse-20-40-10-2-1.map,True,1542,5000,
warehouse-20-40-10-2-1-even-1_n5_run07,5,7,5,warehouse-20-40-10-2-1.map,True,1842,5000,
warehouse-20-40-10-2-1-even-1_n5_run08,5,8,5,warehouse-20-40-10-2-1.map,True,1283,5000,
warehouse-20-40-10-2-1-even-1_n5_run09,5,9,5,warehouse-20-40-10-2-1.map,True,792,5000,
warehouse-20-40-10-2-1-even-1_n5_run10,5,10,5,warehouse-20-40-10-2-1.map,True,1794,5000,
warehouse-20-40-10-2-1-even-1_n10_run01,10,1,10,warehouse-20-40-10-2-1.map,True,956,5000,
warehouse-20-40-10-2-1-even-1_n10_run02,10,2,10,warehouse-20-40-10-2-1.map,True,1787,5000,
warehouse-20-40-10-2-1-even-1_n10_run03,10,3,10,warehouse-20-40-10-2-1.map,True,1560,5000,
warehouse-20-40-10-2-1-even-1_n10_run04,10,4,10,warehouse-20-40-10-2-1.map,True,1982,5000,
warehouse-20-40-10-2-1-even-1_n10_run05,10,5,10,warehouse-20-40-10-2-1.map,True,2024,5000,
warehouse-20-40-10-2-1-even-1_n10_run06,10,6,10,warehouse-20-40-10-2-1.map,True,2108,5000,
warehouse-20-40-10-2-1-even-1_n10_run07,10,7,10,warehouse-20-40-10-2-1.map,True,1786,5000,
warehouse-20-40-10-2-1-even-1_n10_run08,10,8,10,warehouse-20-40-10-2-1.map,True,2017,5000,
warehouse-20-40-10-2-1-even-1_n10_run09,10,9,10,warehouse-20-40-10-2-1.map,True,2538,5000,
warehouse-20-40-10-2-1-even-1_n10_run10,10,10,10,warehouse-20-40-10-2-1.map,True,1323,5000,
warehouse-20-40-10-2-1-even-1_n15_run01,15,1,15,warehouse-20-40-10-2-1.map,True,1754,5000,
warehouse-20-40-10-2-1-even-1_n15_run02,15,2,15,warehouse-20-40-10-2-1.map,True,2366,5000,
warehouse-20-40-10-2-1-even-1_n15_run03,15,3,15,warehouse-20-40-10-2-1.map,True,1675,5000,
warehouse-20-40-10-2-1-even-1_n15_run04,15,4,15,warehouse-20-40-10-2-1.map,True,1645,5000,
warehouse-20-40-10-2-1-even-1_n15_run05,15,5,15,warehouse-20-40-10-2-1.map,True,1549,5000,
warehouse-20-40-10-2-1-even-1_n15_run06,15,6,15,warehouse-20-40-10-2-1.map,True,2493,5000,
warehouse-20-40-10-2-1-even-1_n15_run07,15,7,15,warehouse-20-40-10-2-1.map,True,2172,5000,
warehouse-20-40-10-2-1-even-1_n15_run08,15,8,15,warehouse-20-40-10-2-1.map,True,1976,5000,
warehouse-20-40-10-2-1-even-1_n15_run09,15,9,15,warehouse-20-40-10-2-1.map,True,2122,5000,
warehouse-20-40-10-2-1-even-1_n15_run10,15,10,15,warehouse-20-40-10-2-1.map,True,1489,5000,
warehouse-20-40-10-2-1-even-1_n20_run01,20,1,20,warehouse-20-40-10-2-1.map,True,1562,5000,
warehouse-20-40-10-2-1-even-1_n20_run02,20,2,20,warehouse-20-40-10-2-1.map,True,1350,5000,
warehouse-20-40-10-2-1-even-1_n20_run03,20,3,20,warehouse-20-40-10-2-1.map,True,1901,5000,
warehouse-20-40-10-2-1-even-1_n20_run04,20,4,20,warehouse-20-40-10-2-1.map,True,1735,5000,
warehouse-20-40-10-2-1-even-1_n20_run05,20,5,20,warehouse-20-40-10-2-1.map,True,1802,5000,
warehouse-20-40-10-2-1-even-1_n20_run06,20,6,20,warehouse-20-40-10-2-1.map,True,1316,5000,
warehouse-20-40-10-2-1-even-1_n20_run07,20,7,20,warehouse-20-40-10-2-1.map,True,1956,5000,
warehouse-20-40-10-2-1-even-1_n20_run08,20,8,20,warehouse-20-40-10-2-1.map,True,1543,5000,
warehouse-20-40-10-2-1-even-1_n20_run09,20,9,20,warehouse-20-40-10-2-1.map,True,1691,5000,
warehouse-20-40-10-2-1-even-1_n20_run10,20,10,20,warehouse-20-40-10-2-1.map,True,1993,5000,
warehouse-20-40-10-2-1-even-1_n25_run01,25,1,25,warehouse-20-40-10-2-1.map,True,2208,5000,
warehouse-20-40-10-2-1-even-1_n25_run02,25,2,25,warehouse-20-40-10-2-1.map,True,1958,5000,
warehouse-20-40-10-2-1-even-1_n25_run03,25,3,25,warehouse-20-40-10-2-1.map,True,2216,5000,
warehouse-20-40-10-2-1-even-1_n25_run04,25,4,25,warehouse-20-40-10-2-1.map,True,1892,5000,
warehouse-20-40-10-2-1-even-1_n25_run05,25,5,25,warehouse-20-40-10-2-1.map,True,1912,5000,
warehouse-20-40-10-2-1-even-1_n25_run06,25,6,25,warehouse-20-40-10-2-1.map,True,2233,5000,
warehouse-20-40-10-2-1-even-1_n25_run07,25,7,25,warehouse-20-40-10-2-1.map,True,1723,5000,
warehouse-20-40-10-2-1-even-1_n25_run08,25,8,25,warehouse-20-40-10-2-1.map,True,1519,5000,
warehouse-20-40-10-2-1-even-1_n25_run09,25,9,25,warehouse-20-40-10-2-1.map,True,1312,5000,
warehouse-20-40-10-2-1-even-1_n25_run10,25,10,25,warehouse-20-40-10-2-1.map,True,1809,5000,
warehouse-20-40-10-2-2-even-1_n5_run01,5,1,5,warehouse-20-40-10-2-2.map,True,1750,5000,
warehouse-20-40-10-2-2-even-1_n5_run02,5,2,5,warehouse-20-40-10-2-2.map,True,1292,5000,
warehouse-20-40-10-2-2-even-1_n5_run03,5,3,5,warehouse-20-40-10-2-2.map,True,2074,5000,
warehouse-20-40-10-2-2-even-1_n5_run04,5,4,5,warehouse-20-40-10-2-2.map,True,2292,5000,
warehouse-20-40-10-2-2-even-1_n5_run05,5,5,5,warehouse-20-40-10-2-2.map,True,1188,5000,
